id,name,community,degree
facebook.com/groups/1650597441906736,FANS DE ROCÍO NAHLE,1,471
facebook.com/groups/1664139557223603,MERCADO LIBRE TECPAN ATOYAC,1,36
facebook.com/groups/1722974284595086,Los Tiempos de Gro,1,36
facebook.com/groups/204377259737125,YO SOY COALICION SME,1,36
facebook.com/groups/2125266591056427,AMLO PRESIDENTE DE MÉXICO 2018,1,338
facebook.com/groups/2129779470568844,Fans de Layda Sansores,1,154
facebook.com/groups/223632999318087,HOMEX COSTA DORADA ACAPULCO GUERRERO,1,45
facebook.com/groups/2322493528048476,Amigos de Sin Censura con Vicente Serrano,1,584
facebook.com/groups/2397917613799074,SEGUIDORES DE ALFREDO JALIFE,1,715
facebook.com/groups/2744187592499069,Vamos por desaparición del PRI y PAN.,1,231
facebook.com/groups/2821226838122314,MEXICO DE LOS MEXICANOS 4T PROAMLO,1,215
facebook.com/groups/293112223103590,AMLO EL MEJOR PRESIDENTE!,1,316
facebook.com/groups/337000256353529,ESMEITAS DE CORAZÓN,1,44
facebook.com/groups/396613177210754,Lo Real de Acapulco,1,44
facebook.com/groups/404348463453576,NOTICIAS ACAPULCO,1,36
facebook.com/groups/473608416158338,Autos Mex y Front ´´Cd. Acuña´´,1,36
facebook.com/groups/480456865329751,Denuncia Colima,1,36
facebook.com/groups/491666578226264,Rafael Barajas El Fisgón,1,748
facebook.com/groups/600328586659076,Chilpancingo de los Bravo.,1,36
facebook.com/groups/743735859162474,Denuncia Ciudadana Manzanillo/Colima,1,36
facebook.com/groups/810155579084868,AUTOS USADOS PIEDRAS NEGRAS Y 5 MANANTIALES,1,36
facebook.com/groups/810703542761470,Juntos Haremos Historia #YoConAMLO,1,225
facebook.com/116933681791119,Conservative News,7,10
facebook.com/groups/2904397492939235,Avante LULA!!!!,2,110
facebook.com/136950439715705,LA REPUBLICA ESPAÑOLA,19,22
facebook.com/1844491525768783,AHORA  MAS  QUE  NUNCA  UNIDAS  PODEMOS,19,22
facebook.com/743706732423256,Unid@s Podemos,19,33
facebook.com/groups/111637419421240,¡¡UNIDOS PODEMOS!!  ¡¡PoR eL CaMBio,19,22
facebook.com/groups/1140716712999172,Grupo de apoyo a Alán Barroso,19,22
facebook.com/groups/1432908763665732,Apoyamos a PODEMOS,19,35
facebook.com/groups/1478262199121848,La Voz del Pueblo Soberano,19,22
facebook.com/groups/1556170257980784,MOVIMIENTO SUMAR,19,28
facebook.com/groups/1637436676521619,Adelante por la libertad,19,22
facebook.com/groups/168816743148361,INICIATIVA SOCIALISTA DE IZQUIERDAS ISI,19,22
facebook.com/groups/1728807447364321,IZQUIERDA SOCIALISTA,19,61
facebook.com/groups/210754292593602,Unidad Popular Republicana  grupo de participación ciudadana,19,22
facebook.com/groups/285008115298334,SI SE PUEDE UNIDAS PODEMOS,19,35
facebook.com/groups/371035936303082,"YO DE IZQUIERDAS, JUNTOS SI QUE PODEMOS",19,22
facebook.com/groups/422809818097592,A.N.C.-Asamblea Nacional Constituyente,19,22
facebook.com/groups/443813506217230,IONE BELARRA PODEMOS,19,50
facebook.com/groups/507243119456188,Amigos a los que les gusta Podemos,19,22
facebook.com/groups/569679093607450,Diario de un obrero,19,28
facebook.com/groups/628303721260428,Podemos,19,36
facebook.com/groups/707895515940282,PODEMOS LIBRE NO SUBORDINADO A UN PSOE NEOLIBERAL ✊ (ExS),19,22
facebook.com/groups/725469788397222,Burriana Al Dia,19,22
facebook.com/groups/913698795325877,AMIGOS REPUBLICANOS DE  UNIDOS PODEMOS,19,22
facebook.com/groups/2502144746569769,"Tajemnica wiary - zboczeńcy, auta, ruble i dolary",11,11
facebook.com/1072937252774178,Sdílíme pravdu,5,16
facebook.com/148388568686636,Kreativní svět - Creative World,5,16
facebook.com/151595428252932,"Neubližuj druhému,lebo príde čas keď ti to vráti späť",5,16
facebook.com/176546515755264,AC24,5,11
facebook.com/201034176602347,Chcem byť informovaný,5,16
facebook.com/249370931823440,Chci znát pravdu,5,16
facebook.com/332132636835018,ČT a objektivní zpravodajství? Snad v příštím století.,5,16
facebook.com/342117105834888,Svět kolem nás,5,16
facebook.com/386245581509770,Časopis Vědomí,5,13
facebook.com/491986957505885,Wake Up / Probuď se,5,16
facebook.com/727444343956952,STOP mediální manipulaci,5,16
facebook.com/groups/1033361873828302,Україна без росії,13,105
facebook.com/groups/271006486800951,"Ніщо не зупинить ідеї , час якої настав!",13,93
facebook.com/groups/285409725740937,Елітний клуб 25%,13,55
facebook.com/groups/324084838092825,Україна,13,40
facebook.com/groups/347294392782638,Команда ЗЕ Змінимо Україну Разом!,13,28
facebook.com/groups/401752054041591,Змінимо Україну Разом!,13,31
facebook.com/groups/466702047064295,Вітання,13,15
facebook.com/groups/636935803652495,Корець ONLINE,13,19
facebook.com/groups/873417052822738,КОЛОМИЙСЬКІ НОВИНИ - KOLOMYIA NEWS,13,106
facebook.com/groups/1496858927139787,Konečné voľby 2023,5,46
facebook.com/groups/2616872138546574,Pravda Zvíťazí-🇸🇰,5,10
facebook.com/groups/736373727252374,NIE EÚ! ÁNO RUSKO!,5,57
facebook.com/groups/1440067359570238,RBA TV,15,85
facebook.com/groups/190405096965342,RDF MEMBERS,15,27
facebook.com/groups/233866965652247,Chris eazy,15,50
facebook.com/groups/255350450543419,Miss nyambo [fans group],15,39
facebook.com/groups/260981359139746,"IMYIDAGADURO ,Meddy, Nyaxo, Bruce Melodie, Juno Kizigenza, Pattyno,TheBen",15,30
facebook.com/groups/297286921749109,Vestine and Dorcas Up,15,67
facebook.com/groups/365097004521322,ARIEL WAYZ,15,30
facebook.com/groups/366765598946783,ARIEL WAYZ OFFICIAL FANS🏆,15,35
facebook.com/groups/6674967669197901,Bwiza Emmerance,15,62
facebook.com/groups/754760365275627,Inkuru z'urukundo!!!!,15,41
facebook.com/groups/1064287810932618,RADIO RWANDA HAFI YAWE | RBA •,15,77
facebook.com/groups/3309249989354006,Imboro mu gituba kurongora Kunyaza Ubuzima bw'imyororokere,15,18
facebook.com/groups/421593360125687,indaya,15,5
facebook.com/groups/621938988700545,Radio rwanda 100.7&Magic fm 90.7 Rwanda,15,132
facebook.com/groups/252636772162883,SANTO Y SEÑA POLITICA ECONOMIA INSEGURIDAD DE URUGUAY,24,1
facebook.com/groups/1083489538421717,El destape,8,66
facebook.com/groups/212092823270699,Víctor Hugo Morales (Somos 25.000 | Grupo De VLV - Viralizando La Verdad),8,196
facebook.com/groups/272230546897699,Cristina Conducción (Somos 26.000 | Grupo De VLV - Viralizando La Verdad),8,154
facebook.com/groups/405179920240338,Sinceramente Cristina,8,212
facebook.com/groups/1284344101629381,OLX Caldas Novas,25,12
facebook.com/groups/1317049895055428,Cabanas Dance Comunicação  Visual e publicidade🎩👒👚👞👠💄👜👖,25,8
facebook.com/groups/1493554257450828,ENQUANTO ISSO EM CALDAS NOVAS GO LIVRE ✅,25,13
facebook.com/groups/1644539945838028,Enquanto Isso Caldas Novas #Explosão de Vendas,25,13
facebook.com/groups/196258003828791,enquanto isso em Caldas Novas,25,14
facebook.com/groups/189715634714945,Feira do Rolo Americanopolis Cupece Joaniza Jardim Miriam Classificados,26,10
facebook.com/groups/298283466939814,GRUPO DE CORRETORES DE IMÓVEIS,26,10
facebook.com/groups/354603146044570,AMERICANOPOLIS-CIDADE ADEMAR,26,10
facebook.com/groups/360338368847831,VILA GUARANI JABAQUARA JUNTOS SOMOS MAIS FORTES 🙌,26,10
facebook.com/groups/362645204137870,FEIRA DO ROLO E VENDAS JABAQUARA,26,10
facebook.com/groups/366151300143492,Vila Mascote Vende Tudo,26,10
facebook.com/groups/425360421670508,"Vila catarina, Mascote e região",26,10
facebook.com/groups/446943082411181,Vila Santa catarina divulgações e negócios,26,10
facebook.com/groups/610387385994421,Vans e V.u.c.s 3/4 trucado Sprinter Ducato iveco master Fiorino kangoo,26,10
facebook.com/groups/666215600207797,Vila Mascote Eventos Comércio Serviços,26,10
facebook.com/1849737775288714,MORENA EDOMEX CLAUDIA SHEINBAUM PRESIDENTA 🇲🇽 2024,1,340
facebook.com/378086859244743,AMLO Presidente,1,207
facebook.com/943245689105625,AMLO por un México mejor,1,43
facebook.com/groups/1274365406303340,PROYECTOS PRO AMLO,1,19
facebook.com/groups/1696987950483755,Amlo 100%,1,381
facebook.com/groups/221905005059947,Todos somos amlo,1,228
facebook.com/groups/272792090626544,UNIDOS CON AMLO,1,108
facebook.com/groups/340052513072054,Amlo la 4 transformación,1,104
facebook.com/groups/245933643401626,Nie lubię PiS-u,11,38
facebook.com/groups/536859136499330,ZJEDNOCZENI I NA PIS WKURWIENI.,11,30
facebook.com/groups/183525867586404,element eleéeh,15,33
facebook.com/groups/1453261438307690,YO APOYO A RAFAEL CORREA,6,21
facebook.com/groups/1856574077920115,REVOLUCIÓN CIUDADANA ACTIVA ✊,6,52
facebook.com/groups/213632499392718,COLECTIVO RAFAEL CORREA,6,5
facebook.com/groups/2169778929715219,RAFAEL CORREA EL PRESIDENTE,6,33
facebook.com/groups/2830153560417997,Andrés Arauz Presidente,6,27
facebook.com/groups/1401718593338994,MERCADO LIBRE COLOMBIA,27,1
facebook.com/groups/590204005261193,UN VRAI CHEF ?,28,1
facebook.com/groups/108621389162365,678 Grupos Nacionales,8,113
facebook.com/groups/150020562360191,El Destape (Somos 40.000 | Grupo De Cadena VLV - Viralizando La Verdad),8,281
facebook.com/groups/1714350668604372,Axel 2027 (Somos 58.000 | Grupo De Cadena VLV - Viralizando La Verdad),8,272
facebook.com/groups/184291505664051,Unión por la Patria Oficial ✔️,8,286
facebook.com/groups/1928041513907919,Frente De Todos Y Todas (Somos 24.000 | Grupo VLV - Viralizando La Verdad),8,201
facebook.com/groups/202859023425087,CRISTINA FERNANDEZ DE KIRCHNER 2023,8,144
facebook.com/groups/2043945235863056,PADUA CON CRISTINA,8,102
facebook.com/groups/2063287887249797,🇦🇷 2023 ✌️ CFK y Axel (Somos 24.000 | Grupo VLV - Viralizando La Verdad),8,211
facebook.com/groups/2082549468727418,Soy Nacional y Popular (Somos 22.000 | Grupo De VLV-Viralizando La Verdad),8,113
facebook.com/groups/229874457554540,Todos Con Cristina (Somos 23.000 | Grupo De VLV - Viralizando La Verdad),8,180
facebook.com/groups/431816143680425,QUEREMOS QUE NOS INFORMEN LA VERDAD,8,31
facebook.com/groups/639145360359167,Axel Kicillof (Somos 23.000 | Grupo De Cadena VLV - Viralizando La Verdad),8,180
facebook.com/groups/769723520038054,Frente Patria Grande 🐧🐧🐧,8,68
facebook.com/groups/77507077940,678,8,187
facebook.com/groups/854798904555281,YO VOTO A MACRI,8,25
facebook.com/groups/1821280651524956,Conservative Champions,29,1
facebook.com/groups/4664657640231770,日本愛国者連盟,30,3
facebook.com/groups/1516614408645784,Resistiendo Con Cristina (Somos 34.000 | Grupo VLV - Viralizando La Verdad),8,145
facebook.com/groups/154857283403281,SEÑAL EN  VIVO,8,31
facebook.com/groups/207156766285100,FRENTE UNIDAD CIUDADANA,8,31
facebook.com/groups/300557320325409,La Eva Peron y sus Descamisados,8,31
facebook.com/groups/361326917391800,Barrio Parque Belgrano,8,31
facebook.com/groups/432737876932172,Wado por el Pueblo,8,114
facebook.com/groups/489019567938747,Villa tesei city,8,31
facebook.com/groups/561556037353470,Eduardo Aliverti - Marca de Radio,8,138
facebook.com/groups/568852630158371,C F K unidad con el pueblo incluido,8,166
facebook.com/groups/615619491883777,FRENTE DE TODOS,8,103
facebook.com/10971224002,WKJCE TLGB RADIO,11,4
facebook.com/114270361928171,Americans Against The Republican Party,11,12
facebook.com/1179243645464248,Supporting Biden/Harris Administration,11,4
facebook.com/groups/729619353853337,Friends Who Like Occupy Democrats,11,112
facebook.com/groups/1381272488860968,2015  Jsem  Čech. A jsem s Ruskem !!,5,33
facebook.com/groups/222059409100976,Vlastenci Priatelia России,5,9
facebook.com/groups/1443007846092635,"Slováci, nesmú nám tu vládnuť skorumpované média! Preč s médiokraciou!",5,40
facebook.com/groups/320802619287653,"raz Kokot , navždy Kokot",5,17
facebook.com/groups/1103489396750753,Yo Amo a Inna Afinogenova ❤,8,67
facebook.com/groups/1968647649932063,MATARIFE-LA SERIE (LA GUAJIRA),6,142
facebook.com/groups/4378515385498491,"Por amor a la verdad, la valentía y la consecuencia ❤ Ahí les va!",6,26
facebook.com/groups/1236306379754476,JUAL BELI MOTOR area KUTOARJO & PURWOREJO,17,12
facebook.com/groups/1493313204089450,JUAL BELI MOTOR BEKAS BANTUL,17,12
facebook.com/groups/2074542636155505,JUAL BELI MOTOR TEMANGGUNG,17,12
facebook.com/groups/2978846085669450,Jual beli motor bekas Kebumen,17,12
facebook.com/groups/3014664261952310,Jual Beli motor STNK ONLY wonosobo dan sekitarnya,17,15
facebook.com/groups/3497847450437191,jual beli motor wonosobo,17,15
facebook.com/groups/4170604223023474,Jual beli motor temanggung,17,12
facebook.com/groups/4208950412561364,jual beli motor bekas jogja,17,12
facebook.com/groups/504846301227873,Jual beli fiz r kebumen dan sekitarnya,17,17
facebook.com/groups/583282933083471,Jual beli motor STNK only Kebumen,17,14
facebook.com/groups/2308282096095282,Випас ЗЕбар@нів,13,113
facebook.com/1982318555355456,El pueblo esta con Petro         💛💙❤ 🕊,6,248
facebook.com/265387157296219,Marco Enriquez Ominami Presidente,8,19
facebook.com/groups/1020801458019879,Che guevara el comandante,8,19
facebook.com/groups/1132092973891925,Julio  César Rodríguez   Periodista,8,19
facebook.com/groups/125883677426635,"OLCA, Observatorio Latinoamericano de Conflictos Ambientales",8,19
facebook.com/groups/1441075612844015,Españoles en Francia..,8,19
facebook.com/groups/1659707964118261,La Bodega de Petro,6,227
facebook.com/groups/1867262060251549,Cubanos En Acción,8,19
facebook.com/groups/2328621767192742,Gente Frente Amplio,8,19
facebook.com/groups/502558803437986,Jorge Sharp Presidente,8,19
facebook.com/groups/521080394719117,Militantes En Red (Somos 76.000 | Grupo de VLV – Viralizando La Verdad),8,192
facebook.com/groups/532372117305928,SALVEMOS A CARTAGENA DE INDIAS ✊🏽💛💚🚜,6,37
facebook.com/groups/532613936849527,Colombia Apoya a Gustavo Petro,6,205
facebook.com/groups/840636166340133,Españoles en Zürich,8,19
facebook.com/groups/179864394259628,高市早苗経済安保担当大臣を応援する会,30,7
facebook.com/groups/263055658596436,自主憲法制定と防衛力強化を願う会,30,7
facebook.com/groups/280915063852151,高市早苗先生と歩む会,30,7
facebook.com/groups/466332410952718,日本国を守る会,30,7
facebook.com/groups/476800636818320,安倍晋三先生と歩む会,30,7
facebook.com/groups/601644924341869,高市内閣推進連合会,30,12
facebook.com/groups/794883920898795,菅義偉元総理を応援する会,30,7
facebook.com/groups/136144823523949,Հրատապ Լուրեր / Hratap Lurer,31,11
facebook.com/groups/149087331848157,ABEL DEMIRCHYAN,31,47
facebook.com/groups/1502490803111909,Օպերատիվ  Լուրեր✅,31,10
facebook.com/groups/1769070116720210,Նիկոլ Փաշինյան / Nikol Pashinyan ✔️,31,10
facebook.com/groups/1902129750064208,Հանրային հարթակ ✔️,31,10
facebook.com/groups/299941930399862,Հայաստան / Armenia,31,15
facebook.com/groups/457479391840651,Թեժ Լուրեր✅,31,10
facebook.com/groups/287892482523170,IKATAN CINTA OFFICIAL,14,30
facebook.com/891481577571738,Völker dieser Welt erheben sich !!,32,29
facebook.com/groups/330451426992285,Steinmeier ist NICHT UNSER Präsident!,32,34
facebook.com/groups/1442490485918212,Koalicja Obywatelska - Fani i Sympatycy,11,33
facebook.com/100084212586033,Krimi zprávy,5,22
facebook.com/groups/106850123105805,KH. BAHAUDIN NURSALIM (GUS BAHA'),14,111
facebook.com/groups/133755505485134,Grosir Pakaian Serba Murah,14,126
facebook.com/groups/270278774046926,Muhibbin Syekh Ali Jaber,14,33
facebook.com/groups/2708392279473747,SUARA HATI PARA ISTRI,14,39
facebook.com/groups/349198195092838,Ayat al Qur'an,14,43
facebook.com/groups/335820281570510,INYENYERIZ'IJURU Family,15,28
facebook.com/groups/499132630187345,Gusenga ni Byiza!,15,34
facebook.com/groups/2301528500068926,Esperando La Orden (Somos 34.000 | Grupo VLV - Viralizando La Verdad),8,177
facebook.com/groups/555193371320508,"TODOS AL FRENTE, CON LAS BASES",8,182
facebook.com/groups/643635426231544,Leandro Santoro Club de Seguidores,8,281
facebook.com/groups/134314593826537,www.reconquistaregional.com,8,8
facebook.com/groups/1994165650864888,RECONQUISTA - PCIA STA FE - ARGENTINA,8,8
facebook.com/groups/423006258500594,Sinceramente...Cristina (Somos 14.000 | Grupo VLV - Viralizando La Verdad),8,134
facebook.com/groups/443814482834747,Argentina Unida,8,10
facebook.com/groups/384315045032290,Ejido Martha Mapimi Durango,1,1
facebook.com/groups/1702951930013333,Antiuribistas (El Original),6,59
facebook.com/groups/442723340059936,#PactoHistorico Colombia 2022,6,170
facebook.com/groups/1418813275036417,OCHENTOSO DE JUJUY,8,8
facebook.com/groups/177076002488930,"SERGIO MASSA PRESIDENTE DE LOS ARGENTINOS, EL CAMBIO JUSTO  !!",8,8
facebook.com/groups/435585556650653,Los empoderados K,8,89
facebook.com/groups/612181159173548,DOCTRINA PERONISTA-KIRCHNERISTA(otro PERONISMO NO EXISTE),8,130
facebook.com/groups/386646535274343,TODOS CON CRISTINA (Union Por La Patria),8,145
facebook.com/groups/262862086332178,SERGIO MASSA - AGUSTÍN ROSSI  UNIÓN POR LA PATRIA,8,52
facebook.com/groups/1092681501415266,Doa,14,5
facebook.com/groups/1327047441102164,Pecinta sholawat,14,3
facebook.com/groups/330499258853175,"AMALAN,SHOLAWAT, DAN DO'A",14,3
facebook.com/groups/1076458675714634,PERIODISTAS UNIDOS DEL VALLE DE MÉXICO,3,7
facebook.com/groups/1316723915203201,Los otros  datos....,3,15
facebook.com/groups/166505217331864,#Iztacalco CdMx,3,7
facebook.com/groups/2499852403595282,Todos Somos TumbaBurross,3,7
facebook.com/groups/268686154050415,Los Fracasos de López Obrador.,3,7
facebook.com/groups/485279288589698,LAS PEJENDEJADAS DE NUESTRO NUEVO TLATOANI,3,9
facebook.com/groups/613585885485628,LA GUILLOTINA,3,7
facebook.com/groups/264865305269841,G.S KAGASA & TVET SCHOOL,15,90
facebook.com/196622614429850,GUSTAVO PETRO PRESIDENTE DE COLOMBIA 2022-2026,6,85
facebook.com/groups/1086159561414813,La Politica En Honduras Y Latinoamerica,6,22
facebook.com/groups/1117312848338864,Socialismo Cientifico: Que el Pueblo Sea El Dictador,6,22
facebook.com/groups/1146173585523713,¡SOY COMUNISTA!,6,22
facebook.com/groups/1175203512583101,DOC. GUSTAVO PETRO PRESIDENTE COLOMBIA,6,158
facebook.com/groups/1411438288899969,Mexicanos al grito de guerra,1,107
